Customer ID,Recency,Frequency,Monetary,Cluster,Customer Segment
13933.0,108,2,608.7900000000001,1,VIP Customers
13934.0,263,1,922.1,0,Regular Customers
13935.0,596,3,6116.92,0,Regular Customers
13936.0,179,3,939.66,1,VIP Customers
13937.0,168,2,880.13,1,VIP Customers
13938.0,34,1,71.66,1,VIP Customers
13939.0,22,7,1560.96,1,VIP Customers
13940.0,16,4,839.14,1,VIP Customers
13941.0,21,15,10027.18,1,VIP Customers
13942.0,534,1,320.0,0,Regular Customers
13943.0,577,1,246.54,0,Regular Customers
13944.0,652,1,200.43,0,Regular Customers
13945.0,394,2,854.15,0,Regular Customers
13946.0,78,6,1876.23,1,VIP Customers
13947.0,64,1,90.6,1,VIP Customers
13948.0,360,4,548.76,0,Regular Customers
13949.0,2,6,2427.32,1,VIP Customers
13950.0,10,4,745.06,1,VIP Customers
13951.0,175,3,674.45,1,VIP Customers
13952.0,217,14,12823.521,1,VIP Customers
13953.0,6,12,6640.68,1,VIP Customers
13954.0,1,2,439.92,1,VIP Customers
13955.0,153,3,544.0699999999999,1,VIP Customers
13956.0,4,5,1019.27,1,VIP Customers
13957.0,417,3,458.25,0,Regular Customers
13958.0,379,8,4709.2300000000005,0,Regular Customers
13959.0,78,6,1064.77,1,VIP Customers
13960.0,20,2,230.22,1,VIP Customers
13961.0,391,1,538.4,0,Regular Customers
13962.0,21,3,362.8,1,VIP Customers
13963.0,307,17,2860.57,0,Regular Customers
13964.0,386,2,438.9,0,Regular Customers
13965.0,476,3,996.61,0,Regular Customers
13966.0,434,1,384.26,0,Regular Customers
13967.0,145,2,166.3,1,VIP Customers
13968.0,422,1,123.66,0,Regular Customers
13969.0,6,35,12973.46,1,VIP Customers
13970.0,385,2,846.55,0,Regular Customers
13971.0,18,14,4667.57,1,VIP Customers
13972.0,70,2,190.25,1,VIP Customers
13973.0,286,1,264.7,0,Regular Customers
13974.0,48,2,677.72,1,VIP Customers
13975.0,30,12,5256.4,1,VIP Customers
13976.0,206,4,1192.36,1,VIP Customers
13977.0,410,1,519.8100000000001,0,Regular Customers
13978.0,14,2,196.79,1,VIP Customers
13979.0,72,7,3379.93,1,VIP Customers
13980.0,59,5,768.82,1,VIP Customers
13981.0,415,1,331.14,0,Regular Customers
13982.0,38,9,3954.29,1,VIP Customers
13983.0,29,21,6753.89,1,VIP Customers
13984.0,26,12,1893.8,1,VIP Customers
13985.0,3,22,10020.86,1,VIP Customers
13986.0,16,1,320.46,1,VIP Customers
13987.0,379,2,682.54,0,Regular Customers
13988.0,19,8,4757.8,1,VIP Customers
13989.0,65,5,2026.06,1,VIP Customers
13990.0,212,1,311.3,1,VIP Customers
13991.0,11,6,852.88,1,VIP Customers
13992.0,29,3,219.5,1,VIP Customers
13993.0,42,19,6775.71,1,VIP Customers
13994.0,3,6,2274.14,1,VIP Customers
13995.0,14,14,3902.01,1,VIP Customers
13996.0,385,2,895.76,0,Regular Customers
13997.0,518,3,376.46,0,Regular Customers
13998.0,446,3,566.7,0,Regular Customers
13999.0,9,29,9502.26,1,VIP Customers
14000.0,210,5,2046.34,1,VIP Customers
14001.0,45,9,4228.85,1,VIP Customers
14002.0,133,2,529.73,1,VIP Customers
14003.0,732,1,209.41,0,Regular Customers
14004.0,42,11,6258.45,1,VIP Customers
14005.0,9,5,2874.72,1,VIP Customers
14006.0,115,7,2196.67,1,VIP Customers
14007.0,512,1,79.48,0,Regular Customers
14008.0,431,1,509.04,0,Regular Customers
14009.0,197,3,1099.91,1,VIP Customers
14010.0,564,2,445.15,0,Regular Customers
14011.0,479,2,457.82,0,Regular Customers
14012.0,277,1,328.8,0,Regular Customers
14013.0,109,5,1084.57,1,VIP Customers
14014.0,76,3,1948.21,1,VIP Customers
14015.0,52,1,917.34,1,VIP Customers
14016.0,161,11,11403.41,1,VIP Customers
14017.0,570,1,229.75,0,Regular Customers
14018.0,644,1,367.15,0,Regular Customers
14019.0,46,3,1421.61,1,VIP Customers
14020.0,16,4,1249.01,1,VIP Customers
14021.0,154,7,1716.58,1,VIP Customers
14022.0,224,2,792.15,1,VIP Customers
14023.0,6,2,584.07,1,VIP Customers
14024.0,121,3,645.74,1,VIP Customers
14025.0,464,8,4057.9,0,Regular Customers
14026.0,470,2,713.11,0,Regular Customers
14027.0,60,1,104.82,1,VIP Customers
14028.0,549,3,10396.5,0,Regular Customers
14029.0,62,2,467.66,1,VIP Customers
14030.0,17,20,7521.8,1,VIP Customers
14031.0,6,44,39019.51,1,VIP Customers
14032.0,1,16,4546.41,1,VIP Customers
14033.0,554,1,109.44,0,Regular Customers
14034.0,21,3,648.89,1,VIP Customers
14035.0,28,9,2794.75,1,VIP Customers
14036.0,284,1,626.65,0,Regular Customers
14037.0,175,6,836.95,1,VIP Customers
14038.0,77,5,3069.88,1,VIP Customers
14039.0,32,2,267.28000000000003,1,VIP Customers
14040.0,40,35,12523.81,1,VIP Customers
14041.0,265,1,141.41,0,Regular Customers
14042.0,724,1,431.98,0,Regular Customers
14043.0,490,2,302.6,0,Regular Customers
14044.0,26,10,3077.7,1,VIP Customers
14045.0,108,16,10986.63,1,VIP Customers
14046.0,283,1,154.99,0,Regular Customers
14047.0,8,14,3968.11,1,VIP Customers
14048.0,304,3,748.69,0,Regular Customers
14049.0,16,13,13023.4,1,VIP Customers
14050.0,31,2,746.36,1,VIP Customers
14051.0,0,37,21770.98,1,VIP Customers
14052.0,19,2,466.66,1,VIP Customers
14053.0,123,4,572.3,1,VIP Customers
14054.0,64,1,92.46,1,VIP Customers
14055.0,105,3,1520.96,1,VIP Customers
14056.0,0,23,8152.71,1,VIP Customers
14057.0,23,22,8346.66,1,VIP Customers
14058.0,462,2,469.19,0,Regular Customers
14059.0,266,1,183.6,0,Regular Customers
14060.0,4,30,8898.24,1,VIP Customers
14061.0,506,3,917.43,0,Regular Customers
14062.0,9,24,25585.65,1,VIP Customers
14063.0,437,9,22710.2,0,Regular Customers
14064.0,28,15,3260.24,1,VIP Customers
14065.0,388,3,891.02,0,Regular Customers
14066.0,266,1,152.55,0,Regular Customers
14067.0,63,2,374.7,1,VIP Customers
14068.0,319,4,1516.72,0,Regular Customers
14069.0,514,2,225.81,0,Regular Customers
14070.0,684,1,321.6,0,Regular Customers
14071.0,3,8,1437.57,1,VIP Customers
14072.0,666,1,390.85,0,Regular Customers
14073.0,31,1,151.04,1,VIP Customers
14074.0,622,1,219.4,0,Regular Customers
14075.0,4,6,1734.87,1,VIP Customers
14076.0,128,1,118.67,1,VIP Customers
14077.0,40,6,615.0799999999999,1,VIP Customers
14078.0,101,9,1553.47,1,VIP Customers
14079.0,124,2,618.73,1,VIP Customers
14080.0,32,5,1115.68,1,VIP Customers
14081.0,301,10,4867.57,0,Regular Customers
14082.0,364,2,413.36,0,Regular Customers
14083.0,3,11,1082.19,1,VIP Customers
14084.0,511,1,150.5,0,Regular Customers
14085.0,1,33,9720.67,1,VIP Customers
14086.0,462,1,39.95,0,Regular Customers
14087.0,2,3,829.47,1,VIP Customers
14088.0,9,16,64036.8,1,VIP Customers
14089.0,56,1,158.75,1,VIP Customers
14090.0,324,1,76.32000000000001,0,Regular Customers
14091.0,653,2,9530.08,0,Regular Customers
14092.0,7,24,7229.45,1,VIP Customers
14093.0,11,1,433.86,1,VIP Customers
14094.0,439,1,311.77,0,Regular Customers
14095.0,722,1,2.95,0,Regular Customers
14096.0,3,17,65164.79,1,VIP Customers
14097.0,480,2,422.86,0,Regular Customers
14098.0,36,1,147.35,1,VIP Customers
14099.0,15,20,5750.91,1,VIP Customers
14100.0,137,1,191.95,1,VIP Customers
14101.0,73,13,9961.93,1,VIP Customers
14102.0,4,5,1105.88,1,VIP Customers
14104.0,154,5,743.53,1,VIP Customers
14105.0,238,5,5988.83,1,VIP Customers
14106.0,736,1,214.8,0,Regular Customers
14107.0,51,11,4877.3,1,VIP Customers
14108.0,30,4,1044.96,1,VIP Customers
14109.0,72,1,144.2,1,VIP Customers
14110.0,3,33,12987.95,1,VIP Customers
14111.0,13,4,692.85,1,VIP Customers
14112.0,22,13,5834.59,1,VIP Customers
14113.0,3,16,7092.610000000001,1,VIP Customers
14114.0,273,7,1364.09,0,Regular Customers
14115.0,501,2,622.6700000000001,0,Regular Customers
14116.0,19,5,1382.74,1,VIP Customers
14117.0,143,1,90.0,1,VIP Customers
14118.0,428,1,458.45,0,Regular Customers
14119.0,375,2,183.37,0,Regular Customers
14121.0,3,4,2780.15,1,VIP Customers
14122.0,405,3,362.42,0,Regular Customers
14123.0,732,1,436.18,0,Regular Customers
14124.0,83,1,419.58,1,VIP Customers
14125.0,10,3,2720.63,1,VIP Customers
14126.0,7,4,1172.46,1,VIP Customers
14127.0,122,6,1900.08,1,VIP Customers
14128.0,60,3,924.21,1,VIP Customers
14129.0,1,9,2591.34,1,VIP Customers
14130.0,318,4,1858.77,0,Regular Customers
14131.0,648,1,168.22,0,Regular Customers
14132.0,1,11,3586.03,1,VIP Customers
14133.0,129,4,911.14,1,VIP Customers
14134.0,382,15,11123.35,0,Regular Customers
14135.0,1,24,8839.67,1,VIP Customers
14136.0,400,5,1570.81,0,Regular Customers
14137.0,695,1,332.7,0,Regular Customers
14138.0,1,2,965.88,1,VIP Customers
14139.0,45,4,1086.8,1,VIP Customers
14140.0,3,2,935.05,1,VIP Customers
14141.0,2,4,915.13,1,VIP Customers
14142.0,372,2,671.34,0,Regular Customers
14143.0,133,1,115.8,1,VIP Customers
14144.0,485,1,30.6,0,Regular Customers
14145.0,46,7,7600.05,1,VIP Customers
14146.0,8,12,9450.3,1,VIP Customers
14147.0,77,9,2590.2,1,VIP Customers
14148.0,233,2,466.29,1,VIP Customers
14149.0,220,1,446.62,1,VIP Customers
14150.0,35,2,658.64,1,VIP Customers
14151.0,672,2,679.45,0,Regular Customers
14152.0,74,7,1997.34,1,VIP Customers
14153.0,482,1,233.4,0,Regular Customers
14154.0,238,8,6460.7,1,VIP Customers
14155.0,265,1,118.75,0,Regular Customers
14156.0,9,156,313437.62,2,Low Value Customers
14157.0,19,5,978.69,1,VIP Customers
14158.0,39,1,507.66,1,VIP Customers
14159.0,19,20,7860.8,1,VIP Customers
14160.0,609,7,8421.47,0,Regular Customers
14161.0,215,7,2996.93,1,VIP Customers
14162.0,173,2,289.36,1,VIP Customers
14163.0,86,5,2594.62,1,VIP Customers
14164.0,70,2,1631.77,1,VIP Customers
14165.0,275,1,120.44,0,Regular Customers
14166.0,504,2,251.15,0,Regular Customers
14167.0,38,8,1274.29,1,VIP Customers
14168.0,420,2,370.45,0,Regular Customers
14169.0,430,2,621.51,0,Regular Customers
14170.0,374,3,570.18,0,Regular Customers
14171.0,97,2,498.79,1,VIP Customers
14172.0,604,3,369.02,0,Regular Customers
14173.0,10,6,586.0,1,VIP Customers
14174.0,32,1,134.46,1,VIP Customers
14175.0,59,8,7678.88,1,VIP Customers
14176.0,296,5,756.46,0,Regular Customers
14177.0,85,13,2209.69,1,VIP Customers
14178.0,8,7,1600.26,1,VIP Customers
14179.0,40,2,701.57,1,VIP Customers
14180.0,10,33,6117.5,1,VIP Customers
14181.0,410,2,308.35,0,Regular Customers
14182.0,443,4,678.77,0,Regular Customers
14183.0,410,2,278.34000000000003,0,Regular Customers
14184.0,66,1,452.89,1,VIP Customers
14185.0,330,1,197.65,0,Regular Customers
14186.0,426,5,1550.63,0,Regular Customers
14187.0,473,1,123.5,0,Regular Customers
14188.0,30,6,2054.36,1,VIP Customers
14189.0,1,16,5503.15,1,VIP Customers
14190.0,665,1,79.9,0,Regular Customers
14191.0,1,15,4817.66,1,VIP Customers
14192.0,387,1,293.74,0,Regular Customers
14193.0,67,3,1210.19,1,VIP Customers
14194.0,4,36,18670.59,1,VIP Customers
14195.0,201,6,2615.6,1,VIP Customers
14196.0,106,1,335.52,1,VIP Customers
14197.0,410,1,390.05,0,Regular Customers
14198.0,17,9,1569.73,1,VIP Customers
14199.0,217,4,1091.7,1,VIP Customers
14200.0,616,1,379.2,0,Regular Customers
14201.0,59,10,1193.54,1,VIP Customers
14202.0,380,3,847.76,0,Regular Customers
14203.0,396,1,339.34,0,Regular Customers
14204.0,1,4,1024.83,1,VIP Customers
14205.0,16,9,2414.2,1,VIP Customers
14206.0,238,3,1185.01,1,VIP Customers
14207.0,687,1,157.8,0,Regular Customers
14208.0,94,2,567.05,1,VIP Customers
14209.0,10,15,4993.27,1,VIP Customers
14210.0,105,16,5556.570000000001,1,VIP Customers
14211.0,52,18,4402.29,1,VIP Customers
14212.0,89,2,2190.14,1,VIP Customers
14213.0,404,1,1192.2,0,Regular Customers
14214.0,30,5,1004.38,1,VIP Customers
14215.0,11,9,3250.33,1,VIP Customers
14216.0,2,5,2150.04,1,VIP Customers
14217.0,1,23,3298.59,1,VIP Customers
14218.0,42,1,169.48000000000002,1,VIP Customers
14219.0,3,3,633.83,1,VIP Customers
14220.0,246,4,1515.0,1,VIP Customers
14221.0,41,17,6517.49,1,VIP Customers
14222.0,176,1,683.17,1,VIP Customers
14223.0,91,3,991.13,1,VIP Customers
14224.0,109,9,1841.71,1,VIP Customers
14225.0,434,4,2031.07,0,Regular Customers
14226.0,28,6,2985.13,1,VIP Customers
14227.0,25,15,6368.71,1,VIP Customers
14228.0,437,3,745.5,0,Regular Customers
14229.0,51,7,2594.04,1,VIP Customers
14230.0,435,3,979.8,0,Regular Customers
14231.0,183,4,1235.62,1,VIP Customers
14232.0,42,5,2048.07,1,VIP Customers
14233.0,48,7,2904.27,1,VIP Customers
14234.0,21,4,754.12,1,VIP Customers
14235.0,74,9,4717.99,1,VIP Customers
14236.0,80,5,1555.34,1,VIP Customers
14237.0,372,2,471.14,0,Regular Customers
14238.0,325,3,434.23,0,Regular Customers
14239.0,42,21,4263.17,1,VIP Customers
14240.0,29,3,1247.49,1,VIP Customers
14241.0,183,2,333.70000000000005,1,VIP Customers
14242.0,234,2,280.55,1,VIP Customers
14243.0,8,17,7217.75,1,VIP Customers
14244.0,660,1,366.42,0,Regular Customers
14245.0,219,2,1693.45,1,VIP Customers
14246.0,110,3,1474.06,1,VIP Customers
14247.0,277,5,753.56,0,Regular Customers
14248.0,317,3,1032.95,0,Regular Customers
14249.0,410,12,5400.461,0,Regular Customers
14250.0,6,3,1904.05,1,VIP Customers
14251.0,1,5,2879.7000000000003,1,VIP Customers
14252.0,380,1,350.99,0,Regular Customers
14253.0,492,2,363.4,0,Regular Customers
14254.0,432,1,601.03,0,Regular Customers
14255.0,545,1,1000.63,0,Regular Customers
14256.0,259,5,2460.79,1,VIP Customers
14257.0,63,9,5954.45,1,VIP Customers
14258.0,8,25,32051.34,1,VIP Customers
14259.0,141,1,120.0,1,VIP Customers
14260.0,470,3,824.28,0,Regular Customers
14261.0,50,2,1163.45,1,VIP Customers
14262.0,7,8,2618.23,1,VIP Customers
14263.0,422,1,322.93,0,Regular Customers
14264.0,154,6,1517.36,1,VIP Customers
14265.0,108,4,1373.35,1,VIP Customers
14266.0,427,1,40.56,0,Regular Customers
14267.0,162,3,1516.24,1,VIP Customers
14268.0,470,1,354.85,0,Regular Customers
14269.0,438,1,295.73,0,Regular Customers
14270.0,331,1,492.65,0,Regular Customers
14271.0,225,2,214.18,1,VIP Customers
14272.0,73,4,920.81,1,VIP Customers
14273.0,50,4,559.97,1,VIP Customers
14274.0,685,1,256.6,0,Regular Customers
14275.0,395,6,1189.38,0,Regular Customers
14276.0,98,7,2102.68,1,VIP Customers
14277.0,14,9,17197.61,1,VIP Customers
14278.0,409,1,205.83,0,Regular Customers
14279.0,520,2,191.86,0,Regular Customers
14280.0,196,1,134.04,1,VIP Customers
14281.0,407,1,245.15,0,Regular Customers
14282.0,2,25,7250.76,1,VIP Customers
14283.0,462,4,628.4399999999999,0,Regular Customers
14284.0,30,3,1299.65,1,VIP Customers
14285.0,20,8,3284.42,1,VIP Customers
14286.0,23,7,8479.76,1,VIP Customers
14287.0,7,3,176.63,1,VIP Customers
14288.0,212,1,426.6,1,VIP Customers
14289.0,8,6,911.26,1,VIP Customers
14290.0,10,8,4516.56,1,VIP Customers
14291.0,1,23,7904.1,1,VIP Customers
14292.0,7,16,9226.25,1,VIP Customers
14293.0,2,9,2903.01,1,VIP Customers
14294.0,406,1,375.34,0,Regular Customers
14295.0,39,5,2362.91,1,VIP Customers
14296.0,420,2,456.4,0,Regular Customers
14297.0,17,4,1305.33,1,VIP Customers
14298.0,7,82,91194.49,2,Low Value Customers
14299.0,7,27,14070.25,1,VIP Customers
14300.0,18,1,43.2,1,VIP Customers
14301.0,116,4,1992.18,1,VIP Customers
14302.0,430,3,742.9000000000001,0,Regular Customers
14303.0,406,2,277.94,0,Regular Customers
14304.0,222,3,1725.01,1,VIP Customers
14305.0,70,3,1858.96,1,VIP Customers
14306.0,50,6,3151.4,1,VIP Customers
14307.0,88,10,4287.92,1,VIP Customers
14308.0,548,2,1147.02,0,Regular Customers
14309.0,7,11,3780.81,1,VIP Customers
14310.0,432,1,492.1,0,Regular Customers
14311.0,242,2,516.45,1,VIP Customers
14312.0,46,11,3090.29,1,VIP Customers
14314.0,106,2,229.8,1,VIP Customers
14315.0,44,8,3197.82,1,VIP Customers
14316.0,421,5,1370.34,0,Regular Customers
14317.0,64,1,508.58,1,VIP Customers
14318.0,459,1,158.02,0,Regular Customers
14319.0,423,1,494.85,0,Regular Customers
14320.0,206,5,1346.75,1,VIP Customers
14321.0,10,7,2218.06,1,VIP Customers
14322.0,428,4,474.1,0,Regular Customers
14323.0,114,2,605.0600000000001,1,VIP Customers
14324.0,409,2,701.61,0,Regular Customers
14325.0,569,1,245.48,0,Regular Customers
14326.0,241,3,940.98,1,VIP Customers
14327.0,162,6,1894.93,1,VIP Customers
14328.0,437,1,445.05,0,Regular Customers
14329.0,16,15,9887.62,1,VIP Customers
14330.0,623,1,200.63,0,Regular Customers
14331.0,123,2,462.66,1,VIP Customers
14332.0,22,5,1917.41,1,VIP Customers
14333.0,67,1,415.2,1,VIP Customers
14334.0,16,12,4318.48,1,VIP Customers
14335.0,15,2,454.86,1,VIP Customers
14336.0,16,4,1614.91,1,VIP Customers
14338.0,160,3,928.1,1,VIP Customers
14339.0,242,2,620.27,1,VIP Customers
14340.0,218,1,134.7,1,VIP Customers
14341.0,44,18,4452.02,1,VIP Customers
14342.0,20,6,918.44,1,VIP Customers
14343.0,420,4,1079.66,0,Regular Customers
14344.0,126,20,2993.05,1,VIP Customers
14345.0,38,1,108.98,1,VIP Customers
14346.0,120,5,2315.75,1,VIP Customers
14347.0,736,1,82.6,0,Regular Customers
14348.0,259,1,409.57,0,Regular Customers
14349.0,9,1,133.5,1,VIP Customers
14350.0,273,3,972.03,0,Regular Customers
14351.0,164,1,51.0,1,VIP Customers
14352.0,156,4,1078.96,1,VIP Customers
14353.0,214,3,376.5,1,VIP Customers
14354.0,5,2,163.62,1,VIP Customers
14355.0,365,3,840.0500000000001,0,Regular Customers
14356.0,79,2,701.23,1,VIP Customers
14357.0,42,1,225.12,1,VIP Customers
14358.0,388,2,400.06,0,Regular Customers
14359.0,18,3,912.18,1,VIP Customers
14360.0,31,4,2118.03,1,VIP Customers
14361.0,578,1,214.71,0,Regular Customers
14362.0,21,1,151.5,1,VIP Customers
14363.0,401,2,227.47000000000003,0,Regular Customers
14364.0,108,8,3717.35,1,VIP Customers
14365.0,394,2,634.68,0,Regular Customers
14366.0,524,1,136.0,0,Regular Customers
14367.0,7,16,9227.82,1,VIP Customers
14368.0,319,1,155.0,0,Regular Customers
14369.0,641,2,469.13,0,Regular Customers
14370.0,450,6,1175.78,0,Regular Customers
14371.0,294,1,100.5,0,Regular Customers
14372.0,442,2,860.08,0,Regular Customers
14373.0,357,1,76.55,0,Regular Customers
14374.0,540,1,108.0,0,Regular Customers
14375.0,184,3,1106.82,1,VIP Customers
14376.0,682,1,215.46,0,Regular Customers
14377.0,190,2,617.05,1,VIP Customers
14378.0,621,1,131.25,0,Regular Customers
14379.0,43,4,1265.16,1,VIP Customers
14380.0,681,1,48.96,0,Regular Customers
14381.0,51,2,625.9399999999999,1,VIP Customers
14382.0,25,2,1193.63,1,VIP Customers
14383.0,37,3,1247.69,1,VIP Customers
14384.0,500,1,58.5,0,Regular Customers
14385.0,8,3,202.11,1,VIP Customers
14386.0,296,1,142.4,0,Regular Customers
14387.0,32,3,1727.6,1,VIP Customers
14388.0,9,16,6388.2,1,VIP Customers
14389.0,64,5,1898.01,1,VIP Customers
14390.0,9,13,6150.03,1,VIP Customers
14391.0,576,1,135.6,0,Regular Customers
14392.0,431,1,266.4,0,Regular Customers
14393.0,217,1,67.95,1,VIP Customers
14394.0,564,1,93.8,0,Regular Customers
14395.0,1,20,7801.93,1,VIP Customers
14396.0,64,7,1969.38,1,VIP Customers
14397.0,2,19,2612.96,1,VIP Customers
14398.0,400,2,707.79,0,Regular Customers
14399.0,393,8,2108.21,0,Regular Customers
14400.0,148,3,1732.47,1,VIP Customers
14401.0,3,22,6795.9,1,VIP Customers
14402.0,651,1,285.6,0,Regular Customers
14403.0,129,6,1880.51,1,VIP Customers
14404.0,33,13,2724.13,1,VIP Customers
14405.0,386,1,195.0,0,Regular Customers
14406.0,118,1,156.75,1,VIP Customers
14407.0,106,6,2157.73,1,VIP Customers
14408.0,10,11,4102.27,1,VIP Customers
14409.0,70,9,3427.29,1,VIP Customers
14410.0,91,11,2631.9,1,VIP Customers
14411.0,310,1,1063.0,0,Regular Customers
14412.0,42,3,1426.19,1,VIP Customers
14413.0,361,4,764.52,0,Regular Customers
14414.0,91,8,2399.33,1,VIP Customers
14415.0,0,23,11980.09,1,VIP Customers
14416.0,21,2,490.22,1,VIP Customers
14417.0,387,1,524.65,0,Regular Customers
14418.0,3,3,1937.25,1,VIP Customers
14419.0,10,7,1254.64,1,VIP Customers
14420.0,98,4,1639.17,1,VIP Customers
14421.0,56,6,2469.37,1,VIP Customers
14422.0,0,19,10271.52,1,VIP Customers
14423.0,217,3,916.61,1,VIP Customers
14424.0,17,1,322.08,1,VIP Customers
14425.0,434,3,661.39,0,Regular Customers
14426.0,23,17,11727.94,1,VIP Customers
14427.0,49,4,1263.52,1,VIP Customers
14428.0,6,5,1224.06,1,VIP Customers
14429.0,403,1,516.28,0,Regular Customers
14430.0,511,3,1220.9,0,Regular Customers
14431.0,302,4,2614.2,0,Regular Customers
14432.0,9,6,2248.5,1,VIP Customers
14433.0,465,1,280.7,0,Regular Customers
14434.0,21,6,1372.8,1,VIP Customers
14435.0,501,1,90.42,0,Regular Customers
14436.0,98,2,271.70000000000005,1,VIP Customers
14437.0,365,5,873.34,0,Regular Customers
14438.0,305,1,131.9,0,Regular Customers
14439.0,319,5,9443.04,0,Regular Customers
14440.0,7,13,5982.03,1,VIP Customers
14441.0,0,11,4611.6900000000005,1,VIP Customers
14442.0,204,7,5367.02,1,VIP Customers
14443.0,53,5,2082.97,1,VIP Customers
14444.0,455,1,120.44,0,Regular Customers
14445.0,455,1,221.65,0,Regular Customers
14446.0,0,5,1200.28,1,VIP Customers
14447.0,18,6,1711.73,1,VIP Customers
14448.0,8,2,375.35,1,VIP Customers
14449.0,18,8,2230.96,1,VIP Customers
14450.0,180,7,1128.44,1,VIP Customers
14451.0,59,12,3258.68,1,VIP Customers
14452.0,10,4,658.95,1,VIP Customers
14453.0,189,1,119.93,1,VIP Customers
14454.0,375,5,977.3,0,Regular Customers
14455.0,431,4,617.72,0,Regular Customers
14456.0,4,9,3017.28,1,VIP Customers
14457.0,310,1,113.64,0,Regular Customers
14458.0,380,1,228.07,0,Regular Customers
14459.0,154,2,5375.741,1,VIP Customers
14460.0,109,9,1093.5,1,VIP Customers
14461.0,147,13,6676.91,1,VIP Customers
14462.0,65,12,2242.81,1,VIP Customers
14463.0,97,4,786.5699999999999,1,VIP Customers
14464.0,567,2,111.0,0,Regular Customers
14465.0,246,11,3925.85,1,VIP Customers
14466.0,28,13,4267.15,1,VIP Customers
14467.0,17,12,2203.24,1,VIP Customers
14468.0,733,1,204.24,0,Regular Customers
14469.0,415,4,2093.46,0,Regular Customers
14470.0,11,3,712.04,1,VIP Customers
14471.0,590,2,400.95,0,Regular Customers
14472.0,103,9,2118.72,1,VIP Customers
14473.0,73,2,234.34000000000003,1,VIP Customers
14474.0,45,2,1258.89,1,VIP Customers
14475.0,71,4,1151.15,1,VIP Customers
14476.0,256,1,193.0,0,Regular Customers
14477.0,19,7,1969.6,1,VIP Customers
14478.0,381,4,1276.66,0,Regular Customers
14479.0,253,4,1124.71,1,VIP Customers
14480.0,10,4,1299.52,1,VIP Customers
14481.0,164,5,2284.69,1,VIP Customers
14482.0,17,12,4306.72,1,VIP Customers
14483.0,281,2,257.1,0,Regular Customers
14484.0,49,4,1070.98,1,VIP Customers
14485.0,38,1,162.8,1,VIP Customers
14486.0,511,2,175.5,0,Regular Customers
14487.0,26,7,1266.27,1,VIP Customers
14488.0,67,1,1064.28,1,VIP Customers
14489.0,206,4,1574.93,1,VIP Customers
14490.0,405,2,1273.47,0,Regular Customers
14491.0,174,2,340.93,1,VIP Customers
14492.0,429,7,1921.91,0,Regular Customers
14493.0,6,10,5087.86,1,VIP Customers
14494.0,25,3,401.46,1,VIP Customers
14495.0,50,3,174.8,1,VIP Customers
14496.0,311,7,2363.89,0,Regular Customers
14497.0,308,2,697.0600000000001,0,Regular Customers
14498.0,42,10,3900.83,1,VIP Customers
14499.0,25,7,2101.79,1,VIP Customers
14500.0,87,3,356.85,1,VIP Customers
14501.0,183,2,251.21,1,VIP Customers
14502.0,19,11,2429.83,1,VIP Customers
14503.0,2,6,3543.26,1,VIP Customers
14504.0,46,4,673.26,1,VIP Customers
14505.0,16,19,11879.08,1,VIP Customers
14506.0,16,7,2960.25,1,VIP Customers
14507.0,23,11,3216.74,1,VIP Customers
14508.0,21,5,822.92,1,VIP Customers
14509.0,533,1,110.95,0,Regular Customers
14510.0,375,3,979.85,0,Regular Customers
14511.0,10,5,1314.81,1,VIP Customers
14512.0,187,7,1215.97,1,VIP Customers
14513.0,100,6,788.01,1,VIP Customers
14514.0,60,9,4380.04,1,VIP Customers
14515.0,17,12,3724.06,1,VIP Customers
14516.0,515,1,151.17,0,Regular Customers
14517.0,32,2,330.45,1,VIP Customers
14518.0,63,1,174.37,1,VIP Customers
14519.0,683,2,203.14,0,Regular Customers
14520.0,1,2,270.6,1,VIP Customers
14521.0,490,1,199.45,0,Regular Customers
14522.0,23,8,1748.42,1,VIP Customers
14523.0,107,1,241.09,1,VIP Customers
14524.0,31,13,2909.86,1,VIP Customers
14525.0,19,17,8026.54,1,VIP Customers
14526.0,388,1,258.65,0,Regular Customers
14527.0,2,122,27246.88,1,VIP Customers
14528.0,36,1,364.22,1,VIP Customers
14529.0,59,3,578.61,1,VIP Customers
14530.0,25,16,6088.87,1,VIP Customers
14531.0,479,1,376.34,0,Regular Customers
14532.0,235,11,3845.78,1,VIP Customers
14533.0,24,11,3466.37,1,VIP Customers
14534.0,2,26,6187.66,1,VIP Customers
14535.0,59,9,5973.2300000000005,1,VIP Customers
14536.0,259,1,170.95,0,Regular Customers
14537.0,57,2,641.4,1,VIP Customers
14538.0,64,5,1370.84,1,VIP Customers
14539.0,15,2,537.48,1,VIP Customers
14540.0,9,11,3709.64,1,VIP Customers
14541.0,58,14,2491.38,1,VIP Customers
14542.0,185,1,103.25,1,VIP Customers
14543.0,28,39,14587.87,1,VIP Customers
14544.0,23,3,2938.53,1,VIP Customers
14545.0,673,1,349.25,0,Regular Customers
14546.0,4,11,5184.84,1,VIP Customers
14547.0,3,8,3974.75,1,VIP Customers
14548.0,150,9,2541.29,1,VIP Customers
14549.0,310,4,913.6,0,Regular Customers
14550.0,10,4,1345.06,1,VIP Customers
14551.0,17,7,878.09,1,VIP Customers
14552.0,151,3,507.93,1,VIP Customers
